Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1013,0.1875,0.1250,0.1250,0.0625,0.1406,0.0781,0.0625,0.0469,0.1250,0.0000,0.0469,0.1562,0.0469,0.0312,0.0469,0.1875,0.0781,0.1094,0.1094,0.0781,0.0938,0.0000,0.0312,0.0156,0.0156,0.0000,0.0156,0.1406,0.0156,0.0781,0.0000,0.0312,0.1094,0.0312,0.0156,0.0781,0.0312,0.0156,0.0000,0.0156,0.0312,0.0156,0.0312,0.0625,0.1562,0.0625,0.1562,0.1406,0.1094,0.0625,0.0781,0.0938,0.1250,0.0469,0.0781,0.0469,0.0625,0.0469,0.0469,0.1562,0.1250,0.1250,0.1094,0.1406
1014,0.1250,0.1250,0.0781,0.1094,0.1094,0.1094,0.1406,0.0938,0.1094,0.0312,0.0469,0.0938,0.0938,0.0156,0.0625,0.0625,0.0781,0.0938,0.0469,0.0469,0.0781,0.0312,0.0469,0.0469,0.0938,0.0781,0.0312,0.1094,0.1094,0.0469,0.0312,0.0938,0.0781,0.1250,0.0312,0.0312,0.0156,0.0312,0.0781,0.1094,0.0625,0.0469,0.1250,0.0312,0.1250,0.0469,0.0312,0.0781,0.1562,0.0938,0.1250,0.0469,0.0625,0.0312,0.0469,0.0312,0.0000,0.0781,0.0781,0.0469,0.0938,0.0625,0.0781,0.1406
1015,0.1719,0.2344,0.0312,0.0312,0.1250,0.0938,0.1562,0.1406,0.0469,0.0156,0.0312,0.0625,0.0938,0.0469,0.0781,0.0781,0.0781,0.1250,0.0625,0.1094,0.0938,0.0000,0.0156,0.0000,0.0469,0.0469,0.0312,0.2031,0.0312,0.0469,0.0156,0.1250,0.0625,0.0469,0.0156,0.0781,0.0156,0.0156,0.0312,0.0156,0.0625,0.0156,0.0312,0.0781,0.1250,0.0938,0.0469,0.1406,0.1562,0.1094,0.0625,0.0625,0.1406,0.0000,0.1250,0.0625,0.0469,0.0000,0.0938,0.0625,0.1406,0.1406,0.0625,0.0781
1016,0.0938,0.1562,0.0312,0.1406,0.0938,0.0469,0.0312,0.1875,0.0625,0.0781,0.0000,0.0938,0.1250,0.1562,0.0938,0.1719,0.1406,0.0312,0.0625,0.1094,0.0469,0.0156,0.0156,0.0156,0.0469,0.0000,0.0312,0.0312,0.1719,0.0156,0.0469,0.0312,0.0312,0.0781,0.0000,0.0938,0.0625,0.0000,0.0156,0.0312,0.0156,0.0000,0.0469,0.0781,0.1250,0.0469,0.0625,0.0938,0.1562,0.0938,0.1250,0.2031,0.1406,0.0312,0.0469,0.0312,0.0781,0.0312,0.0625,0.1250,0.1562,0.0469,0.0938,0.1094
1017,0.0781,0.0469,0.1250,0.0000,0.0781,0.1094,0.1250,0.0469,0.0781,0.0938,0.0781,0.1406,0.0625,0.0312,0.0312,0.0625,0.0781,0.0938,0.1094,0.0625,0.0938,0.0625,0.0312,0.1094,0.0625,0.1719,0.0312,0.0469,0.0938,0.0312,0.0781,0.0625,0.0625,0.0625,0.0312,0.0469,0.0938,0.0781,0.1094,0.0781,0.0156,0.0469,0.0156,0.1250,0.1250,0.0938,0.0625,0.0938,0.0469,0.1562,0.1250,0.0625,0.0781,0.0469,0.0469,0.0312,0.0469,0.0469,0.0781,0.0625,0.1094,0.0469,0.0625,0.0938
1018,0.1406,0.0781,0.1094,0.0938,0.0938,0.0625,0.0156,0.1250,0.0312,0.0156,0.0938,0.1094,0.0781,0.0938,0.1406,0.1094,0.0625,0.0469,0.0156,0.1562,0.0625,0.0156,0.0469,0.0625,0.0625,0.0312,0.0000,0.0156,0.0938,0.0469,0.0469,0.1250,0.0156,0.0625,0.0469,0.1094,0.0469,0.0156,0.0156,0.0469,0.0469,0.0312,0.0156,0.0781,0.1250,0.0625,0.0469,0.0938,0.2031,0.0938,0.0781,0.0781,0.0781,0.0938,0.0312,0.0781,0.0938,0.0469,0.0625,0.1250,0.1562,0.0781,0.0938,0.1562
1019,0.0781,0.0781,0.0469,0.1094,0.0469,0.0625,0.0469,0.0781,0.0312,0.0781,0.0312,0.0312,0.1094,0.0781,0.0469,0.0625,0.0469,0.0625,0.0469,0.0469,0.0312,0.0156,0.0625,0.1094,0.0312,0.0781,0.0312,0.1562,0.0938,0.0625,0.1250,0.1250,0.0469,0.0156,0.0000,0.0312,0.0625,0.0781,0.0625,0.1094,0.0156,0.0469,0.0000,0.0938,0.1094,0.0938,0.0469,0.1406,0.1250,0.0781,0.0938,0.1094,0.0625,0.0625,0.1250,0.1094,0.0156,0.1094,0.0938,0.1094,0.0938,0.1250,0.1094,0.1719
1020,0.0156,0.0000,0.0469,0.0000,0.0156,0.0781,0.1562,0.0312,0.0156,0.0938,0.0312,0.0469,0.0312,0.0156,0.0312,0.0312,0.0000,0.1094,0.0625,0.0312,0.0938,0.1094,0.2344,0.0312,0.1094,0.1562,0.2500,0.0938,0.0312,0.0625,0.1250,0.0312,0.0469,0.1250,0.0156,0.0469,0.0625,0.2188,0.1094,0.1719,0.0469,0.1875,0.0781,0.1250,0.0156,0.0781,0.0781,0.1562,0.0000,0.0312,0.0625,0.0312,0.0312,0.0625,0.1094,0.0156,0.0625,0.1250,0.0781,0.0781,0.0469,0.0625,0.1094,0.0469
1021,0.1406,0.0156,0.0625,0.1094,0.0469,0.0625,0.0625,0.1094,0.0469,0.0156,0.0469,0.0938,0.0625,0.0469,0.1094,0.0625,0.0312,0.0781,0.0625,0.0312,0.0312,0.0156,0.0312,0.1250,0.0312,0.0312,0.0469,0.0781,0.0781,0.1250,0.0625,0.1406,0.0781,0.1094,0.0312,0.0156,0.0156,0.0312,0.0469,0.0312,0.0469,0.0469,0.0469,0.0625,0.0625,0.0781,0.0625,0.1562,0.0781,0.0781,0.0469,0.1094,0.1094,0.0938,0.0469,0.1562,0.1094,0.0312,0.0625,0.1250,0.1094,0.1562,0.0938,0.2656
1022,0.0625,0.1562,0.1250,0.0625,0.0156,0.1250,0.1875,0.0625,0.0938,0.0781,0.0938,0.0469,0.1719,0.0781,0.1094,0.0625,0.1250,0.0156,0.0469,0.1406,0.1094,0.0156,0.0156,0.0781,0.1406,0.0781,0.0312,0.0625,0.1094,0.0469,0.0312,0.0312,0.0781,0.1250,0.0469,0.1094,0.0781,0.0312,0.0156,0.0469,0.0625,0.0156,0.0156,0.0625,0.0625,0.0781,0.0156,0.1094,0.1250,0.0938,0.0938,0.1094,0.1250,0.0469,0.0938,0.0312,0.0625,0.0000,0.0156,0.0938,0.0781,0.0938,0.0312,0.0312
1023,0.5156,0.2500,0.0938,0.1406,0.1562,0.0625,0.1250,0.0781,0.0625,0.0000,0.1094,0.0625,0.0938,0.0625,0.0625,0.1250,0.1250,0.0781,0.0156,0.0625,0.0469,0.0000,0.0312,0.0312,0.0938,0.0000,0.0000,0.1094,0.1250,0.0156,0.0000,0.0469,0.0625,0.0312,0.0781,0.0781,0.0000,0.0469,0.0156,0.0000,0.0469,0.0312,0.0156,0.0469,0.0938,0.0312,0.0469,0.0781,0.2969,0.0469,0.0469,0.0625,0.0781,0.0000,0.0312,0.0781,0.0469,0.0312,0.0156,0.0469,0.1406,0.0781,0.0312,0.1719
1024,0.0938,0.0781,0.1094,0.1250,0.1094,0.0000,0.1562,0.0781,0.0312,0.0625,0.0938,0.1250,0.0625,0.0469,0.0312,0.1094,0.1719,0.0938,0.0625,0.0312,0.0312,0.0781,0.0469,0.0312,0.1406,0.0312,0.0469,0.0938,0.0312,0.0469,0.0625,0.0625,0.0938,0.0312,0.1094,0.0469,0.0938,0.0625,0.0469,0.0469,0.0312,0.0781,0.0625,0.0781,0.1250,0.0625,0.1406,0.0469,0.0469,0.1250,0.0312,0.0469,0.1250,0.0469,0.0625,0.0469,0.0781,0.0781,0.0469,0.0781,0.0469,0.1250,0.0469,0.1250
1025,0.0312,0.1250,0.0625,0.0000,0.0469,0.1250,0.1250,0.0312,0.0469,0.1094,0.0625,0.0156,0.0156,0.0469,0.0312,0.0000,0.0938,0.0469,0.1094,0.0469,0.0312,0.0625,0.2344,0.0312,0.0938,0.3281,0.2344,0.0625,0.0312,0.0469,0.1094,0.0156,0.0625,0.1094,0.0312,0.0469,0.1406,0.1562,0.2969,0.1406,0.0469,0.2500,0.0312,0.0938,0.0312,0.0625,0.0469,0.0625,0.0312,0.0469,0.0312,0.0000,0.0781,0.0156,0.0781,0.0000,0.0625,0.0469,0.0781,0.0312,0.0312,0.0156,0.0312,0.0469
1026,0.0312,0.0938,0.0312,0.0625,0.0625,0.1250,0.0781,0.0938,0.0625,0.0781,0.0312,0.0312,0.0312,0.1094,0.0312,0.0312,0.0938,0.1094,0.0469,0.0781,0.0625,0.1094,0.1406,0.1250,0.0469,0.1875,0.1406,0.1406,0.1250,0.1094,0.0625,0.0312,0.0312,0.0625,0.0781,0.0000,0.1562,0.1250,0.1562,0.0312,0.0156,0.1406,0.0781,0.0625,0.0469,0.1094,0.0625,0.0312,0.0625,0.0938,0.0312,0.0625,0.0469,0.0781,0.1406,0.0781,0.0469,0.0625,0.0469,0.0156,0.0625,0.0156,0.0156,0.0469
1027,0.0312,0.0781,0.0625,0.0625,0.0625,0.0469,0.0938,0.0781,0.0938,0.1562,0.0781,0.0312,0.0625,0.0469,0.0312,0.0625,0.0312,0.0469,0.1719,0.0469,0.0938,0.1094,0.0625,0.0625,0.0469,0.1250,0.0938,0.1094,0.0781,0.0781,0.0312,0.0938,0.0625,0.0938,0.0469,0.0156,0.0625,0.0938,0.1406,0.1094,0.0781,0.1094,0.0938,0.0625,0.0938,0.0781,0.0156,0.0625,0.1094,0.0625,0.0625,0.0781,0.0781,0.0781,0.0781,0.0312,0.0156,0.0156,0.0781,0.0469,0.0781,0.0625,0.0781,0.1562
1028,0.0938,0.1406,0.0625,0.1406,0.1250,0.0469,0.0000,0.1094,0.1250,0.0312,0.0156,0.0781,0.0781,0.0312,0.0781,0.2344,0.1250,0.0625,0.0781,0.0781,0.0312,0.0312,0.0312,0.0000,0.0000,0.0312,0.0000,0.0469,0.0625,0.0625,0.0938,0.0625,0.0625,0.0625,0.0469,0.0938,0.1094,0.0156,0.0000,0.0156,0.0000,0.0156,0.0312,0.0156,0.0938,0.0312,0.0781,0.1250,0.1562,0.0156,0.0625,0.0938,0.0781,0.0000,0.0469,0.1562,0.1406,0.0625,0.0312,0.1875,0.0938,0.1562,0.1719,0.2500
1029,0.0781,0.1250,0.0469,0.0781,0.1250,0.0625,0.0469,0.1094,0.0469,0.0469,0.0312,0.0469,0.0781,0.0938,0.1250,0.1094,0.0625,0.0938,0.0312,0.0938,0.0938,0.0625,0.0312,0.0469,0.0469,0.0312,0.0156,0.0781,0.0938,0.0469,0.0312,0.1562,0.0312,0.0625,0.0312,0.0781,0.0156,0.0312,0.0625,0.0625,0.0156,0.0156,0.0156,0.0781,0.0781,0.0312,0.0938,0.1250,0.1562,0.0625,0.0625,0.1406,0.0469,0.0781,0.0312,0.1094,0.0938,0.0781,0.0625,0.1250,0.1719,0.0938,0.1250,0.1562
1030,0.0938,0.1562,0.0469,0.0625,0.2031,0.0781,0.0625,0.0938,0.0625,0.0312,0.0312,0.1406,0.0625,0.0625,0.0156,0.0938,0.1406,0.0938,0.0781,0.0938,0.0781,0.0156,0.0156,0.0781,0.0312,0.0312,0.0312,0.0938,0.0469,0.0312,0.0469,0.1562,0.0469,0.1406,0.0469,0.0000,0.0000,0.0312,0.0469,0.0469,0.0781,0.0156,0.0156,0.0469,0.0625,0.1094,0.0781,0.1250,0.0625,0.0469,0.0938,0.0781,0.1406,0.0625,0.0625,0.0625,0.0625,0.0469,0.0781,0.0938,0.1094,0.1250,0.1406,0.1719
1031,0.1250,0.0781,0.0312,0.1094,0.1562,0.0781,0.0938,0.1094,0.0625,0.0156,0.0156,0.0938,0.0312,0.1250,0.0000,0.1094,0.0938,0.1562,0.0625,0.0625,0.0469,0.0000,0.0156,0.0625,0.0312,0.0312,0.0625,0.1250,0.0312,0.0469,0.0781,0.1562,0.0312,0.1250,0.0469,0.0000,0.0312,0.0156,0.0469,0.0000,0.0781,0.0156,0.0000,0.0625,0.0781,0.1250,0.0625,0.1406,0.0781,0.0781,0.0469,0.0938,0.1406,0.0312,0.0938,0.1406,0.0469,0.0312,0.0781,0.1250,0.1562,0.1094,0.1406,0.1406
1032,0.0625,0.0781,0.1250,0.0625,0.0312,0.0781,0.0625,0.0625,0.0312,0.1094,0.1250,0.0625,0.0312,0.0625,0.0781,0.0000,0.1094,0.0469,0.0469,0.0312,0.0625,0.0938,0.1406,0.0938,0.0938,0.0938,0.0625,0.1250,0.0938,0.0312,0.1094,0.0312,0.1250,0.0469,0.0469,0.0312,0.0156,0.1562,0.1094,0.0781,0.1094,0.1406,0.0625,0.0781,0.0312,0.1094,0.0625,0.1562,0.0312,0.0625,0.1094,0.0312,0.1250,0.0625,0.0625,0.0312,0.0312,0.0156,0.1406,0.0938,0.0781,0.0781,0.0312,0.0156
1033,0.0469,0.0781,0.0312,0.0625,0.0625,0.1250,0.0625,0.1094,0.0469,0.0312,0.0469,0.0156,0.0000,0.1094,0.0312,0.1094,0.0781,0.1250,0.0156,0.0938,0.1562,0.1719,0.0469,0.1250,0.0625,0.1406,0.0781,0.0938,0.0469,0.1562,0.0625,0.1094,0.0312,0.1094,0.0469,0.0312,0.0469,0.0781,0.1250,0.0469,0.0469,0.0469,0.0625,0.0781,0.0625,0.0312,0.0625,0.0625,0.0625,0.0469,0.0469,0.0469,0.0469,0.1250,0.1406,0.0938,0.0625,0.0781,0.0469,0.0312,0.0938,0.1250,0.0625,0.0781
1034,0.0938,0.0938,0.1250,0.0469,0.0625,0.1562,0.0938,0.1250,0.0781,0.0938,0.0781,0.0781,0.0625,0.0000,0.0312,0.0312,0.0625,0.1094,0.0625,0.0000,0.1406,0.0625,0.0781,0.0312,0.0781,0.0938,0.1094,0.1094,0.1875,0.0312,0.0312,0.0469,0.0469,0.1406,0.0469,0.0000,0.0156,0.0312,0.2031,0.1094,0.0312,0.1250,0.0469,0.1094,0.1250,0.0469,0.0938,0.0625,0.1562,0.0938,0.0938,0.0781,0.0156,0.0625,0.0156,0.0312,0.0469,0.0469,0.0781,0.0312,0.0469,0.0469,0.0469,0.0781
1035,0.1719,0.1719,0.0781,0.0469,0.0938,0.1250,0.1562,0.0469,0.0469,0.0781,0.0938,0.0156,0.0312,0.0781,0.0312,0.0469,0.2031,0.0938,0.0469,0.0469,0.1406,0.1094,0.0938,0.0625,0.1094,0.1875,0.0469,0.1094,0.0625,0.0312,0.0781,0.0469,0.0625,0.0938,0.0625,0.0312,0.1094,0.0938,0.0781,0.0938,0.0781,0.0000,0.0156,0.1250,0.0781,0.0938,0.0781,0.0156,0.0312,0.0781,0.0312,0.0625,0.0469,0.0781,0.1250,0.0156,0.0156,0.1094,0.0625,0.0156,0.0312,0.0625,0.0156,0.0156
1036,0.0469,0.0469,0.0312,0.0469,0.0469,0.0781,0.1406,0.0938,0.0781,0.0312,0.0781,0.0781,0.0781,0.0000,0.0312,0.0156,0.0156,0.0625,0.0469,0.0312,0.0625,0.0312,0.2188,0.0469,0.1250,0.1406,0.1250,0.1250,0.0625,0.0625,0.0938,0.0938,0.0469,0.1406,0.0781,0.0312,0.0000,0.2031,0.1250,0.1094,0.0625,0.2031,0.1094,0.0469,0.0781,0.0781,0.0469,0.0625,0.0625,0.1094,0.0938,0.0312,0.0469,0.0469,0.0312,0.0625,0.0312,0.0625,0.1094,0.0156,0.0781,0.0469,0.0469,0.1250
1037,0.1250,0.0625,0.0312,0.1094,0.0625,0.1406,0.0625,0.0625,0.0781,0.0312,0.0469,0.0469,0.0469,0.0625,0.0781,0.1406,0.0625,0.0625,0.0469,0.0625,0.0938,0.0781,0.0781,0.0938,0.0312,0.0312,0.0469,0.1094,0.0469,0.0469,0.0312,0.1406,0.0469,0.0625,0.0469,0.0781,0.0156,0.0625,0.0156,0.0625,0.0625,0.0156,0.0312,0.0781,0.0625,0.0469,0.0625,0.1406,0.0938,0.1406,0.0781,0.0625,0.0625,0.0625,0.0781,0.0469,0.0625,0.0781,0.0625,0.0781,0.2188,0.0938,0.1094,0.2188
1038,0.0156,0.0625,0.0625,0.0000,0.0469,0.0781,0.1094,0.0156,0.0469,0.1250,0.0469,0.0781,0.0156,0.0156,0.0312,0.0156,0.0469,0.0625,0.1250,0.0469,0.1406,0.1250,0.1719,0.0312,0.0469,0.3438,0.1406,0.0938,0.0625,0.1250,0.1094,0.0000,0.0469,0.0938,0.0469,0.0156,0.0781,0.1875,0.2656,0.2031,0.0781,0.2031,0.0938,0.0625,0.0625,0.0781,0.0781,0.0156,0.0312,0.0469,0.0625,0.0000,0.0156,0.0781,0.0781,0.0469,0.0312,0.0625,0.1562,0.0000,0.0000,0.0000,0.0312,0.0000
1039,0.0156,0.0938,0.0156,0.0938,0.1094,0.0938,0.1406,0.1719,0.0312,0.0469,0.0000,0.0312,0.0312,0.0469,0.0469,0.1094,0.0781,0.1562,0.0312,0.0625,0.0781,0.0625,0.0781,0.0938,0.1250,0.0938,0.0781,0.0625,0.1094,0.0625,0.1094,0.1406,0.0312,0.1094,0.0469,0.0312,0.0312,0.0625,0.0781,0.1094,0.0312,0.0469,0.0156,0.0469,0.0000,0.0938,0.0000,0.1094,0.0781,0.1562,0.0156,0.0469,0.1094,0.0938,0.0625,0.0469,0.0469,0.0938,0.0469,0.0625,0.1562,0.1094,0.0938,0.1250
1040,0.0781,0.0938,0.0156,0.0312,0.1250,0.1250,0.0938,0.1094,0.0938,0.0000,0.0312,0.0469,0.0781,0.1250,0.1406,0.0625,0.0312,0.0625,0.0781,0.1094,0.0312,0.0312,0.0469,0.0625,0.0469,0.0312,0.0469,0.0781,0.1094,0.0938,0.0781,0.0469,0.0312,0.1562,0.0156,0.1562,0.0312,0.0000,0.0156,0.0156,0.0469,0.0156,0.0312,0.0938,0.1094,0.0625,0.1250,0.1094,0.0781,0.1562,0.0625,0.0938,0.0938,0.0156,0.0469,0.1406,0.1719,0.0156,0.0781,0.1875,0.0938,0.0156,0.1094,0.0781
1041,0.2031,0.0781,0.1094,0.0781,0.0469,0.0156,0.1250,0.0938,0.1094,0.0781,0.1250,0.0312,0.1250,0.0312,0.1094,0.0781,0.1094,0.0781,0.0625,0.0469,0.1094,0.0312,0.0469,0.0000,0.0781,0.1406,0.0781,0.0625,0.0469,0.0625,0.0312,0.0469,0.0781,0.0625,0.1094,0.0938,0.0781,0.0781,0.0938,0.0312,0.0625,0.0625,0.0469,0.1094,0.0938,0.0625,0.0312,0.0781,0.0781,0.0625,0.0625,0.1094,0.0625,0.0625,0.0938,0.0625,0.0938,0.0156,0.0312,0.0625,0.0469,0.1250,0.0312,0.0469
1042,0.0625,0.0312,0.0625,0.0312,0.0000,0.1094,0.0781,0.0469,0.0781,0.0469,0.0938,0.1250,0.0625,0.0312,0.0781,0.0312,0.0000,0.0312,0.0469,0.0781,0.0469,0.0781,0.1719,0.0312,0.0781,0.1250,0.1562,0.0469,0.1094,0.0469,0.0312,0.0781,0.0938,0.1094,0.0625,0.0625,0.0469,0.1094,0.0938,0.1406,0.1094,0.1719,0.1406,0.0938,0.0469,0.1250,0.0469,0.0938,0.0312,0.0469,0.1719,0.0312,0.0625,0.0469,0.0625,0.0469,0.0625,0.0469,0.1250,0.0469,0.0625,0.0156,0.1250,0.0312
1043,0.0156,0.0625,0.0156,0.0000,0.0469,0.1094,0.1094,0.1250,0.0469,0.0625,0.0781,0.0312,0.0156,0.0000,0.0156,0.0156,0.0156,0.1094,0.0625,0.0156,0.0469,0.0625,0.1094,0.0625,0.1094,0.1094,0.2031,0.1406,0.0156,0.0625,0.1406,0.1094,0.0469,0.1250,0.0469,0.0312,0.0625,0.0781,0.2031,0.0938,0.0781,0.1406,0.1094,0.1719,0.0625,0.0781,0.1094,0.1094,0.0000,0.0938,0.0938,0.0000,0.0469,0.0312,0.1406,0.0469,0.0156,0.1250,0.1094,0.0312,0.0938,0.1250,0.0156,0.0469
1044,0.1875,0.1094,0.0781,0.0625,0.1250,0.0469,0.0625,0.1250,0.0781,0.0000,0.0938,0.0781,0.0469,0.0312,0.0781,0.1875,0.0312,0.0156,0.0625,0.1094,0.0156,0.0469,0.0469,0.0781,0.0469,0.0312,0.0312,0.0781,0.1406,0.0469,0.0469,0.0781,0.0938,0.0625,0.0469,0.0312,0.0312,0.0000,0.0469,0.0156,0.0312,0.0312,0.0625,0.0938,0.1719,0.0312,0.0156,0.0938,0.1250,0.1719,0.0625,0.1250,0.0469,0.0938,0.0312,0.0938,0.0781,0.0312,0.0312,0.0625,0.1406,0.1562,0.0625,0.2188
1045,0.0938,0.0938,0.0625,0.1250,0.2031,0.0938,0.0156,0.0781,0.0781,0.0312,0.1094,0.1094,0.0781,0.1406,0.0625,0.1562,0.1094,0.1250,0.0938,0.1719,0.1250,0.0000,0.0000,0.0625,0.0156,0.0000,0.0156,0.0156,0.0312,0.0469,0.0469,0.0625,0.0938,0.0781,0.0781,0.0625,0.0312,0.0000,0.0000,0.0000,0.0781,0.0000,0.0156,0.1250,0.1094,0.0312,0.0469,0.1094,0.0781,0.1094,0.0938,0.0625,0.1406,0.0938,0.0312,0.0469,0.1406,0.0000,0.0781,0.0469,0.1250,0.0938,0.1094,0.1250
1046,0.0156,0.0469,0.0938,0.0156,0.0312,0.0938,0.0156,0.0469,0.0156,0.0781,0.1094,0.0781,0.0000,0.0625,0.0625,0.0312,0.0625,0.0312,0.0469,0.0625,0.0625,0.1094,0.3125,0.0312,0.0781,0.1875,0.1562,0.1719,0.0781,0.0469,0.0312,0.0625,0.0625,0.0312,0.0312,0.0312,0.0938,0.1719,0.1406,0.0938,0.0469,0.1562,0.0781,0.1094,0.0938,0.1562,0.0625,0.0781,0.0312,0.0781,0.1094,0.0312,0.0156,0.1406,0.1250,0.0469,0.0156,0.0781,0.0469,0.0312,0.0781,0.0625,0.0156,0.0156
1047,0.0938,0.1094,0.0781,0.0781,0.0312,0.0781,0.1250,0.1406,0.0625,0.0625,0.0312,0.0781,0.0938,0.0625,0.0156,0.0156,0.1094,0.0156,0.0781,0.0312,0.0625,0.0781,0.1094,0.0469,0.1562,0.0938,0.1094,0.1094,0.0938,0.1250,0.0312,0.0781,0.0469,0.1406,0.0469,0.0156,0.0781,0.0312,0.1562,0.0312,0.0000,0.0781,0.0156,0.0938,0.0469,0.1562,0.0312,0.0781,0.0938,0.1250,0.0312,0.0625,0.0625,0.1094,0.0781,0.1094,0.0312,0.0625,0.0312,0.0312,0.0781,0.0156,0.0781,0.1562
1048,0.1094,0.1094,0.0625,0.0938,0.1250,0.0469,0.0625,0.0781,0.0312,0.0312,0.0625,0.0625,0.0625,0.0781,0.0781,0.1875,0.0625,0.0625,0.0625,0.1094,0.0469,0.0156,0.0312,0.0156,0.0781,0.0156,0.0469,0.0938,0.0156,0.0469,0.0156,0.1094,0.0781,0.0469,0.0312,0.0469,0.0156,0.0000,0.0156,0.0469,0.0781,0.0156,0.0156,0.1562,0.1719,0.1094,0.0312,0.1250,0.1094,0.0938,0.0312,0.1562,0.1094,0.0469,0.1250,0.0469,0.0156,0.0156,0.1406,0.1250,0.1406,0.0938,0.1719,0.1719
1049,0.0781,0.1250,0.0156,0.1406,0.1875,0.0625,0.0938,0.0781,0.1094,0.0156,0.0156,0.1094,0.0938,0.0469,0.0938,0.1250,0.0781,0.0938,0.1094,0.1094,0.0625,0.0000,0.0000,0.0312,0.0312,0.0469,0.0625,0.0781,0.0312,0.0000,0.0625,0.0938,0.1250,0.0781,0.0469,0.0312,0.0938,0.0000,0.0000,0.0000,0.0625,0.0000,0.0312,0.0469,0.1875,0.0938,0.0625,0.1094,0.0781,0.1250,0.0781,0.0781,0.0469,0.0312,0.1250,0.0781,0.0781,0.0312,0.0312,0.2188,0.0469,0.1406,0.1406,0.1094
1050,0.0312,0.0312,0.0625,0.0625,0.0469,0.1094,0.0312,0.0625,0.0625,0.0625,0.0781,0.0469,0.0469,0.0000,0.0625,0.1250,0.0938,0.0625,0.0312,0.0625,0.0625,0.0625,0.0938,0.0625,0.0469,0.0938,0.1719,0.0625,0.0312,0.0156,0.0469,0.1094,0.0625,0.0625,0.0938,0.0781,0.0938,0.0781,0.1719,0.0469,0.1094,0.1562,0.0938,0.0938,0.0312,0.0625,0.0469,0.1406,0.0000,0.0781,0.0625,0.0312,0.0469,0.0312,0.0781,0.0312,0.0781,0.0781,0.1094,0.0781,0.0781,0.1094,0.1875,0.1562
1051,0.0156,0.0312,0.0156,0.0000,0.0312,0.1094,0.1562,0.0156,0.0156,0.0469,0.0625,0.0469,0.0000,0.0156,0.0312,0.0312,0.0156,0.0312,0.0781,0.0469,0.0469,0.0312,0.2344,0.0625,0.0938,0.1875,0.2969,0.2031,0.0469,0.0469,0.0625,0.0312,0.0312,0.1562,0.0312,0.0156,0.0469,0.2031,0.2188,0.0781,0.0938,0.2500,0.1094,0.0938,0.0781,0.1562,0.0469,0.1094,0.0000,0.0781,0.0469,0.0156,0.0469,0.0312,0.1719,0.0312,0.0312,0.0625,0.0938,0.0469,0.0156,0.0625,0.0938,0.0000
1052,0.0938,0.0156,0.0781,0.1250,0.0781,0.0156,0.0312,0.1094,0.0781,0.0312,0.0625,0.1094,0.1094,0.0781,0.0625,0.1562,0.0312,0.0312,0.1094,0.0469,0.0312,0.0625,0.0156,0.0312,0.0625,0.0156,0.0156,0.0781,0.0781,0.0938,0.0156,0.1406,0.0625,0.0469,0.0156,0.1250,0.0000,0.0000,0.0156,0.0625,0.0781,0.0156,0.0469,0.1094,0.0781,0.0938,0.0781,0.0938,0.1250,0.1250,0.0781,0.1094,0.1094,0.0625,0.1094,0.1250,0.0312,0.0156,0.1250,0.0469,0.1719,0.1406,0.0781,0.2188
1053,0.1094,0.1094,0.0625,0.1406,0.0781,0.0000,0.0781,0.1250,0.0781,0.0312,0.0625,0.0469,0.0625,0.0625,0.1250,0.1562,0.1094,0.0000,0.0312,0.0469,0.0000,0.0312,0.0156,0.0156,0.0312,0.0156,0.0625,0.0781,0.0781,0.0312,0.0469,0.0938,0.0625,0.0312,0.0469,0.0469,0.0625,0.0312,0.0156,0.0469,0.0312,0.0469,0.0000,0.1250,0.2031,0.0000,0.1094,0.1562,0.1406,0.1406,0.0625,0.1719,0.0469,0.0000,0.0781,0.0625,0.0469,0.0625,0.0781,0.2188,0.1719,0.0938,0.1406,0.1406
1054,0.0781,0.0625,0.0625,0.2031,0.0625,0.0938,0.0000,0.0625,0.0781,0.0469,0.0312,0.1406,0.1094,0.1406,0.0156,0.1562,0.0781,0.0312,0.0312,0.0781,0.0469,0.0469,0.0156,0.0781,0.0156,0.0156,0.0156,0.0781,0.0625,0.0469,0.0781,0.0781,0.1406,0.0469,0.0625,0.0469,0.0156,0.0156,0.0156,0.0156,0.0312,0.0000,0.0156,0.0625,0.0938,0.0469,0.1094,0.1406,0.1250,0.0625,0.1406,0.0938,0.0938,0.0312,0.0938,0.1094,0.1719,0.0000,0.0469,0.1094,0.1562,0.0938,0.1250,0.2344
